Id,Channel Identifier,Abs. Time,Sender,Message,ID,Avatar,
33997,GSL_G.3_main_1,1700155520213,P.29,omg an essay for an engagements class,"""P.24_P.29""",728827,elephant.png
33998,GSL_G.3_main_1,1700155522449,P.32,let's go nova,"""P.26_P.32""",902133,zebra.png
33999,GSL_G.3_main_1,1700155525292,P.26,"hey, how u doing","""P.24_P.26""",989044,dog.png
34000,GSL_G.3_main_1,1700155525769,P.24,holy- thats ur soulmate right there,"""P.24_P.32""",482924,fox2.png
34001,GSL_G.3_main_1,1700155528657,P.32,nova number one,"""P.26_P.32""",902133,zebra.png
34002,GSL_G.3_main_1,1700155535500,P.28,"invisibility would be cool, as long as I don't have to be naked for it to work LOL","""P.26_P.28""",234381,fox.png
34003,GSL_G.3_main_1,1700155541959,P.26,lol that sounds familiar,"""P.26_P.33""",989044,dog.png
34004,GSL_G.3_main_1,1700155542239,P.29,its so unfair how some people have to do more work to get the same amount of credits,"""P.24_P.29""",728827,elephant.png
34005,GSL_G.3_main_1,1700155548820,P.24,hmm not this interactive but just other studies for psych,"""P.24_P.31""",482924,fox2.png
34006,GSL_G.3_main_1,1700155554287,P.32,yeah mine did and that was like two weeks ago so i don't miss them that much tbh although that's kinda evil to say,"""P.26_P.32""",902133,zebra.png
34007,GSL_G.3_main_1,1700155560896,P.29,how has ur day been?,"""P.29_P.31""",728827,elephant.png
34008,GSL_G.3_main_1,1700155560923,P.24,SO REAL !!!1,"""P.24_P.29""",482924,fox2.png
34009,GSL_G.3_main_1,1700155562129,P.33,its pretty unhealthy lmao but its my favorite microwaved meal,"""P.24_P.33""",683727,donkey.png
34010,GSL_G.3_main_1,1700155567561,P.33,it tastes like love,"""P.24_P.33""",683727,donkey.png
34011,GSL_G.3_main_1,1700155569947,P.24,uva do better,"""P.24_P.29""",482924,fox2.png
34012,GSL_G.3_main_1,1700155572099,P.28,"but, I think I can agree on a truce as well","""P.28_P.30""",234381,fox.png
34013,GSL_G.3_main_1,1700155572135,P.32,dope,"""P.29_P.32""",902133,zebra.png
34014,GSL_G.3_main_1,1700155572982,P.26,its what me and my girlfriend said before dating official but then after a whole year and half we finally made it official,"""P.26_P.33""",989044,dog.png
34015,GSL_G.3_main_1,1700155575221,P.33,also super affordable i think,"""P.24_P.33""",683727,donkey.png
34016,GSL_G.3_main_1,1700155575946,P.29,IKR!,"""P.24_P.29""",728827,elephant.png
34017,GSL_G.3_main_1,1700155578942,P.26,best decision forreal,"""P.26_P.33""",989044,dog.png
34018,GSL_G.3_main_1,1700155580343,P.27,Good! I am excited for the break,"""P.27_P.32""",275657,racoon.png
34019,GSL_G.3_main_1,1700155582245,P.24,frick okok- gimme a hint at least,"""P.24_P.28""",482924,fox2.png
34020,GSL_G.3_main_1,1700155582867,P.33,i dont know what the concept of money is,"""P.24_P.33""",683727,donkey.png
34021,GSL_G.3_main_1,1700155583993,P.27,how about u,"""P.27_P.32""",275657,racoon.png
34022,GSL_G.3_main_1,1700155591075,P.26,lmao nah i feel that tho,"""P.26_P.32""",989044,dog.png
34023,GSL_G.3_main_1,1700155591759,P.32,my last one today ends at 850 which is a little messed up but i signed up for it,"""P.29_P.32""",902133,zebra.png
34024,GSL_G.3_main_1,1700155591764,P.24,im chillinnn- how abt u??,"""P.24_P.26""",482924,fox2.png
34025,GSL_G.3_main_1,1700155595326,P.33,flex dollars are like monopoly money to me T^T,"""P.24_P.33""",683727,donkey.png
34026,GSL_G.3_main_1,1700155597350,P.28,hahaha guess once then I'll give you a hint after,"""P.24_P.28""",234381,fox.png
34027,GSL_G.3_main_1,1700155597927,P.26,sometimes u need some space,"""P.26_P.32""",989044,dog.png
34028,GSL_G.3_main_1,1700155600539,P.24,ayo wassup !!,"""P.24_P.27""",482924,fox2.png
34029,GSL_G.3_main_1,1700155603599,P.29,wow thats late,"""P.29_P.32""",728827,elephant.png
34030,GSL_G.3_main_1,1700155603803,P.30,we do have to chill on the barks but its how we express ourselves,"""P.28_P.30""",234448,dog2.png
34031,GSL_G.3_main_1,1700155606764,P.26,lmao facts,"""P.26_P.28""",989044,dog.png
34032,GSL_G.3_main_1,1700155608288,P.29,do u like the class tho?,"""P.29_P.32""",728827,elephant.png
34033,GSL_G.3_main_1,1700155608385,P.32,pretty hyped to return to the motherland (nova),"""P.27_P.32""",902133,zebra.png
34034,GSL_G.3_main_1,1700155611647,P.30,im glad we can find peace,"""P.28_P.30""",234448,dog2.png
34035,GSL_G.3_main_1,1700155611719,P.32,see my friends,"""P.27_P.32""",902133,zebra.png
34036,GSL_G.3_main_1,1700155613322,P.27,wait that sounds fun is that what all those memes are about,"""P.27_P.30""",275657,racoon.png
34037,GSL_G.3_main_1,1700155614404,P.25,Not bad,"""P.25_P.32""",496751,rabbit.png
34038,GSL_G.3_main_1,1700155616764,P.33,ayyy im really glad to hear that,"""P.26_P.33""",683727,donkey.png
34039,GSL_G.3_main_1,1700155621923,P.26,pretty good,"""P.24_P.26""",989044,dog.png
34040,GSL_G.3_main_1,1700155625587,P.27,i think i have only played like 3 times in my life,"""P.27_P.30""",275657,racoon.png
34041,GSL_G.3_main_1,1700155629414,P.26,just tryna get home for the break forreal,"""P.24_P.26""",989044,dog.png
34042,GSL_G.3_main_1,1700155629419,P.32,i miss my dog a ton though,"""P.26_P.32""",902133,zebra.png
34043,GSL_G.3_main_1,1700155630979,P.25,Ye,"""P.24_P.25""",496751,rabbit.png
34044,GSL_G.3_main_1,1700155634591,P.32,she's pretty awesome,"""P.26_P.32""",902133,zebra.png
34045,GSL_G.3_main_1,1700155646822,P.26,wow me too,"""P.26_P.32""",989044,dog.png
34046,GSL_G.3_main_1,1700155648378,P.27,nova classic!,"""P.27_P.32""",275657,racoon.png
34047,GSL_G.3_main_1,1700155650147,P.32,real,"""P.25_P.32""",902133,zebra.png
34048,GSL_G.3_main_1,1700155653137,P.26,lowkey miss my dog the most sometimes,"""P.26_P.32""",989044,dog.png
34049,GSL_G.3_main_1,1700155653218,P.33,im pretty good except i have a headache. also ngl its hard talking to ten people at once,"""P.31_P.33""",683727,donkey.png
34050,GSL_G.3_main_1,1700155659657,P.32,how's the day been for you,"""P.25_P.32""",902133,zebra.png
34051,GSL_G.3_main_1,1700155661953,P.28,"I think we could rule the animal kingdom if we worked together, think about it","""P.28_P.30""",234381,fox.png
34052,GSL_G.3_main_1,1700155662862,P.27,im excited to see my home friends too,"""P.27_P.32""",275657,racoon.png
34053,GSL_G.3_main_1,1700155669108,P.31,haha that's me on weekends fr,"""P.31_P.32""",277572,bear.png
34054,GSL_G.3_main_1,1700155670306,P.24,hmmm ima guess one that u guessed for me- mint choco chip,"""P.24_P.28""",482924,fox2.png
34055,GSL_G.3_main_1,1700155671058,P.33,i think??? or maybe im a mule,"""P.32_P.33""",683727,donkey.png
34056,GSL_G.3_main_1,1700155673939,P.33,i have no idea,"""P.32_P.33""",683727,donkey.png
34057,GSL_G.3_main_1,1700155674775,P.26,what would u do with invisibility?,"""P.26_P.28""",989044,dog.png
34058,GSL_G.3_main_1,1700155676210,P.32,it's like pitch black coming back from it,"""P.29_P.32""",902133,zebra.png
34059,GSL_G.3_main_1,1700155679231,P.26,like anything specific?,"""P.26_P.28""",989044,dog.png
34060,GSL_G.3_main_1,1700155680342,P.24,did u do marriage pact?,"""P.24_P.25""",482924,fox2.png
34061,GSL_G.3_main_1,1700155681752,P.28,"We are the two most popular pets, in houses all over the globe. We have the numbers and the human allies","""P.28_P.30""",234381,fox.png
34062,GSL_G.3_main_1,1700155681783,P.32,it's pretty good,"""P.29_P.32""",902133,zebra.png
34063,GSL_G.3_main_1,1700155686919,P.32,it's just a discussion tho,"""P.29_P.32""",902133,zebra.png
34064,GSL_G.3_main_1,1700155690565,P.24,nahh i feel u on that,"""P.24_P.26""",482924,fox2.png
34065,GSL_G.3_main_1,1700155694898,P.29,ohhh that makes sense,"""P.29_P.32""",728827,elephant.png
34066,GSL_G.3_main_1,1700155695766,P.31,i wish i could do that on school days,"""P.31_P.32""",277572,bear.png
34067,GSL_G.3_main_1,1700155699509,P.24,when u leaving?,"""P.24_P.26""",482924,fox2.png
34068,GSL_G.3_main_1,1700155700544,P.32,yeah,"""P.29_P.32""",902133,zebra.png
34069,GSL_G.3_main_1,1700155705246,P.32,what's your major,"""P.29_P.32""",902133,zebra.png
34070,GSL_G.3_main_1,1700155705586,P.25,I did,"""P.24_P.25""",496751,rabbit.png
34071,GSL_G.3_main_1,1700155710230,P.27,ayoo how r u,"""P.24_P.27""",275657,racoon.png
34072,GSL_G.3_main_1,1700155711165,P.26,tomorrow thankfully,"""P.24_P.26""",989044,dog.png
34073,GSL_G.3_main_1,1700155713079,P.26,u?,"""P.24_P.26""",989044,dog.png
34074,GSL_G.3_main_1,1700155714494,P.29,i have a discussion until like 9 pm ish :(,"""P.29_P.32""",728827,elephant.png
34075,GSL_G.3_main_1,1700155714881,P.24,whens ur egmt today?,"""P.24_P.29""",482924,fox2.png
34076,GSL_G.3_main_1,1700155715841,P.25,Been fine so far,"""P.25_P.32""",496751,rabbit.png
34077,GSL_G.3_main_1,1700155720624,P.32,a mule is just kind of a silly donkey i think,"""P.32_P.33""",902133,zebra.png
34078,GSL_G.3_main_1,1700155722971,P.25,Hby,"""P.25_P.32""",496751,rabbit.png
34079,GSL_G.3_main_1,1700155729316,P.28,"Hm, spy on people. Like, I could be the world's greatest reporter if I could turn invisible","""P.26_P.28""",234381,fox.png
34080,GSL_G.3_main_1,1700155731223,P.31,what time r your classes on tuesdays and thursdays?,"""P.31_P.32""",277572,bear.png
34081,GSL_G.3_main_1,1700155731624,P.24,UR SO REAL FOR THAT,"""P.24_P.33""",482924,fox2.png
34082,GSL_G.3_main_1,1700155738984,P.28,What about you? Where you do you want to go with teleportation most?,"""P.26_P.28""",234381,fox.png
34083,GSL_G.3_main_1,1700155740314,P.32,it's been alright,"""P.25_P.32""",902133,zebra.png
34084,GSL_G.3_main_1,1700155742174,P.29,i haven't declared a major yet but i wanna do like psychology or neuroscience,"""P.29_P.32""",728827,elephant.png
34085,GSL_G.3_main_1,1700155744175,P.29,hbu?,"""P.29_P.32""",728827,elephant.png
34086,GSL_G.3_main_1,1700155747003,P.24,i have like 60ish rn n trynna use as much before the semester ends,"""P.24_P.33""",482924,fox2.png
34087,GSL_G.3_main_1,1700155749714,P.32,i am sorta sick though which is not awesome,"""P.25_P.32""",902133,zebra.png
34088,GSL_G.3_main_1,1700155756645,P.24,hate that it resets all over again,"""P.24_P.33""",482924,fox2.png
34089,GSL_G.3_main_1,1700155759805,P.29,it also sucks that it gets dark so early nowadays,"""P.29_P.32""",728827,elephant.png
34090,GSL_G.3_main_1,1700155762801,P.32,no that is actually so real,"""P.26_P.32""",902133,zebra.png
34091,GSL_G.3_main_1,1700155765073,P.32,what kinda dog,"""P.26_P.32""",902133,zebra.png
34092,GSL_G.3_main_1,1700155775143,P.26,"yeah! hope it works out for you tho, honestly whatever's best will happen","""P.26_P.33""",989044,dog.png
34093,GSL_G.3_main_1,1700155776194,P.29,its at like 3:30,"""P.24_P.29""",728827,elephant.png
34094,GSL_G.3_main_1,1700155776228,P.24,but thats good- i rely on cup noodle too much bc im lazy n its cold n i like hot food,"""P.24_P.33""",482924,fox2.png
34095,GSL_G.3_main_1,1700155779383,P.31,yeah this is my first interactive study,"""P.24_P.31""",277572,bear.png
34096,GSL_G.3_main_1,1700155782197,P.26,he's a pug,"""P.26_P.32""",989044,dog.png
34097,GSL_G.3_main_1,1700155785366,P.28,haha close. I do love a good scoop of minty chocolate but my favorite flavor is a bit sweeter,"""P.24_P.28""",234381,fox.png
34098,GSL_G.3_main_1,1700155785484,P.24,whod u gettt :000,"""P.24_P.25""",482924,fox2.png
34099,GSL_G.3_main_1,1700155789430,P.32,it's pretty awesome,"""P.27_P.32""",902133,zebra.png
34100,GSL_G.3_main_1,1700155792198,P.29,so i've got a good amount of time till i have to leave :),"""P.24_P.29""",728827,elephant.png
34101,GSL_G.3_main_1,1700155797553,P.32,though i have already been home once during the reading days,"""P.27_P.32""",902133,zebra.png
34102,GSL_G.3_main_1,1700155797606,P.24,im gooddd how abt uuu,"""P.24_P.27""",482924,fox2.png
34103,GSL_G.3_main_1,1700155814189,P.24,hmmm is it caramel or something?,"""P.24_P.28""",482924,fox2.png
34104,GSL_G.3_main_1,1700155814687,P.32,oh damn for the discussion it does actually suck,"""P.29_P.32""",902133,zebra.png
34105,GSL_G.3_main_1,1700155815916,P.26,"wow thats true, u could get info on anyone","""P.26_P.28""",989044,dog.png
34106,GSL_G.3_main_1,1700155816933,P.30,the establishment fears this team-up,"""P.28_P.30""",234448,dog2.png
34107,GSL_G.3_main_1,1700155817266,P.28,The rest of these species don't stand a chance,"""P.28_P.30""",234381,fox.png
34108,GSL_G.3_main_1,1700155819500,P.27,im great im excited to go home for break,"""P.24_P.27""",275657,racoon.png
34109,GSL_G.3_main_1,1700155822336,P.27,when do u leave,"""P.24_P.27""",275657,racoon.png
34110,GSL_G.3_main_1,1700155826529,P.24,yooo so ur chilling frfr,"""P.24_P.29""",482924,fox2.png
34111,GSL_G.3_main_1,1700155828882,P.29,IKR!,"""P.29_P.32""",728827,elephant.png
34112,GSL_G.3_main_1,1700155831691,P.28,warmer,"""P.24_P.28""",234381,fox.png
34113,GSL_G.3_main_1,1700155832311,P.33,omgg i love the way you described that,"""P.32_P.33""",683727,donkey.png
34114,GSL_G.3_main_1,1700155834369,P.24,SAME!!!,"""P.24_P.27""",482924,fox2.png
34115,GSL_G.3_main_1,1700155837292,P.26,i think i would just want to visit every country in the world at least once,"""P.26_P.28""",989044,dog.png
34116,GSL_G.3_main_1,1700155837823,P.32,walking back its total pitch black,"""P.29_P.32""",902133,zebra.png
34117,GSL_G.3_main_1,1700155839030,P.29,haha yea,"""P.24_P.29""",728827,elephant.png
34118,GSL_G.3_main_1,1700155845371,P.33,im pretty sure its a cross breed of a horse and donket,"""P.32_P.33""",683727,donkey.png
34119,GSL_G.3_main_1,1700155846375,P.24,"leaving tues tho bc my teacher decided to give me an exam :,)","""P.24_P.27""",482924,fox2.png
34120,GSL_G.3_main_1,1700155849707,P.24,how abt u??,"""P.24_P.27""",482924,fox2.png
34121,GSL_G.3_main_1,1700155852495,P.29,im so ready for thanksgiving break tho,"""P.24_P.29""",728827,elephant.png
34122,GSL_G.3_main_1,1700155853077,P.27,the reading days r always the exact moment i need an at-home reset,"""P.27_P.32""",275657,racoon.png
34123,GSL_G.3_main_1,1700155854050,P.32,that's cool major-wise too i'm thinking about psych,"""P.29_P.32""",902133,zebra.png
34124,GSL_G.3_main_1,1700155854892,P.26,cause then i also wouldn't have to pay for traveling which would be amazing,"""P.26_P.28""",989044,dog.png
34125,GSL_G.3_main_1,1700155858584,P.27,perfectly scheduled,"""P.27_P.32""",275657,racoon.png
34126,GSL_G.3_main_1,1700155859770,P.28,I've lived in quite a few different places myself actually,"""P.26_P.28""",234381,fox.png
34127,GSL_G.3_main_1,1700155860739,P.31,aw i'm sorry hope it's not too bad,"""P.31_P.33""",277572,bear.png
34128,GSL_G.3_main_1,1700155861476,P.32,right now my main plain is politics tho,"""P.29_P.32""",902133,zebra.png
34129,GSL_G.3_main_1,1700155866017,P.33,but silly donkey sounds more scientific,"""P.32_P.33""",683727,donkey.png
34130,GSL_G.3_main_1,1700155867656,P.24,after this study im done for creds sooo,"""P.24_P.31""",482924,fox2.png
34131,GSL_G.3_main_1,1700155868306,P.27,omg RIP,"""P.24_P.27""",275657,racoon.png
34132,GSL_G.3_main_1,1700155868572,P.31,and yeah it is kinda tough lol,"""P.31_P.33""",277572,bear.png
34133,GSL_G.3_main_1,1700155873093,P.32,real,"""P.31_P.32""",902133,zebra.png
34134,GSL_G.3_main_1,1700155874874,P.27,that stinks,"""P.24_P.27""",275657,racoon.png
34135,GSL_G.3_main_1,1700155876686,P.28,We can overthrow the system,"""P.28_P.30""",234381,fox.png
34136,GSL_G.3_main_1,1700155878376,P.32,3:30 until 8:50,"""P.31_P.32""",902133,zebra.png
34137,GSL_G.3_main_1,1700155878904,P.24,i think everyone is honestly like,"""P.24_P.29""",482924,fox2.png
34138,GSL_G.3_main_1,1700155880551,P.26,oh really? where?,"""P.26_P.28""",989044,dog.png
34139,GSL_G.3_main_1,1700155880832,P.29,that sounds so interesting,"""P.29_P.32""",728827,elephant.png
34140,GSL_G.3_main_1,1700155882923,P.28,We don't have to be simple housepets anymore,"""P.28_P.30""",234381,fox.png
34141,GSL_G.3_main_1,1700155885946,P.27,is it gonna be a hard one,"""P.24_P.27""",275657,racoon.png
34142,GSL_G.3_main_1,1700155889457,P.27,I leave on Sunday!,"""P.24_P.27""",275657,racoon.png
34143,GSL_G.3_main_1,1700155889958,P.29,r u planning on doing a double major maybe?,"""P.29_P.32""",728827,elephant.png
34144,GSL_G.3_main_1,1700155890394,P.24,im just trynna take my exam and GO,"""P.24_P.29""",482924,fox2.png
34145,GSL_G.3_main_1,1700155902695,P.29,LITERALLY,"""P.24_P.29""",728827,elephant.png
34146,GSL_G.3_main_1,1700155903039,P.32,sillius donkeyus,"""P.32_P.33""",902133,zebra.png
34147,GSL_G.3_main_1,1700155914948,P.24,yoooo it is like dulce leche or something idk how to spell that,"""P.24_P.28""",482924,fox2.png
34148,GSL_G.3_main_1,1700155918265,P.32,i am sure that is the accurate latin name,"""P.32_P.33""",902133,zebra.png
34149,GSL_G.3_main_1,1700155922523,P.32,how's your day been,"""P.32_P.33""",902133,zebra.png
34150,GSL_G.3_main_1,1700155923968,P.28,"Well Ireland most recently, and before that the States (obviously) Cambodia, Iceland, Barbados, and Mexico","""P.26_P.28""",234381,fox.png
34151,GSL_G.3_main_1,1700155926496,P.24,u got a sweet tooth like me- i respect that,"""P.24_P.28""",482924,fox2.png
34152,GSL_G.3_main_1,1700155930944,P.32,potentially,"""P.29_P.32""",902133,zebra.png
34153,GSL_G.3_main_1,1700155932261,P.33,oh yeah im sure itll go away once i take a nap and eat some food,"""P.31_P.33""",683727,donkey.png
34154,GSL_G.3_main_1,1700155934544,P.31,omg that's so nice,"""P.24_P.31""",277572,bear.png
34155,GSL_G.3_main_1,1700155936486,P.28,haha colder,"""P.24_P.28""",234381,fox.png
34156,GSL_G.3_main_1,1700155936787,P.32,i'm sort of lazy tho im ngl,"""P.29_P.32""",902133,zebra.png
34157,GSL_G.3_main_1,1700155938939,P.24,ooo thats so nice,"""P.24_P.27""",482924,fox2.png
34158,GSL_G.3_main_1,1700155939541,P.26,wow thats such a diverse mix,"""P.26_P.28""",989044,dog.png
34159,GSL_G.3_main_1,1700155940051,P.33,got any thanksgiving plans?,"""P.31_P.33""",683727,donkey.png
34160,GSL_G.3_main_1,1700155941011,P.31,u must be relieved lol,"""P.24_P.31""",277572,bear.png
34161,GSL_G.3_main_1,1700155947335,P.29,so real tho,"""P.29_P.32""",728827,elephant.png
34162,GSL_G.3_main_1,1700155952015,P.32,TRUE,"""P.27_P.32""",902133,zebra.png
34163,GSL_G.3_main_1,1700155953243,P.24,hmm i hope its not hard but then again i didnt do good on the last two sooo,"""P.24_P.27""",482924,fox2.png
34164,GSL_G.3_main_1,1700155954600,P.29,its a lot of work doing a double major,"""P.29_P.32""",728827,elephant.png
34165,GSL_G.3_main_1,1700155955463,P.26,are one of your parents diplomats or military?,"""P.26_P.28""",989044,dog.png
34166,GSL_G.3_main_1,1700155955766,P.31,i have one more one credit study after this and then i'm done too,"""P.24_P.31""",277572,bear.png
34167,GSL_G.3_main_1,1700155959835,P.24,manifesting a better score,"""P.24_P.27""",482924,fox2.png
34168,GSL_G.3_main_1,1700155962279,P.28,Yeah my dad is a diplomat,"""P.26_P.28""",234381,fox.png
34169,GSL_G.3_main_1,1700155962591,P.32,i wish they were a little longer tho,"""P.27_P.32""",902133,zebra.png
34170,GSL_G.3_main_1,1700155963020,P.29,atleast from what ive heard,"""P.29_P.32""",728827,elephant.png
34171,GSL_G.3_main_1,1700155970003,P.32,i love those little fellows,"""P.26_P.32""",902133,zebra.png
34172,GSL_G.3_main_1,1700155970286,P.26,i used to live in China before moving back to the US,"""P.26_P.28""",989044,dog.png
